timestamp,src_ip,src_port,dst_ip,dst_port,protocol,packet_size,tcp_flags,ttl,attack_type,label
1186260580.354345,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.354350,71.126.222.64,0,51.173.229.255,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260580.355093,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.358836,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.359943,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.359949,71.126.222.64,0,40.75.89.172,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260580.364699,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.364725,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.373026,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.375044,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.378685,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.380732,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.381450,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.381731,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.385446,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.385872,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.388532,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.394253,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.394615,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.394824,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.396185,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.402344,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.405291,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.409156,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.411716,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.412244,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.412644,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.415889,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.424559,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.425065,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.426076,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.426721,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.426727,71.126.222.64,0,51.81.166.201,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260580.427804,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.433480,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.435420,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.442841,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.443887,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.444758,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.454773,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.455360,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.457776,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.457850,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.459362,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.465753,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.465945,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.472096,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.473578,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.475342,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.476128,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.480085,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.485424,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.485601,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.487438,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.490852,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.491129,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.495762,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.501043,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.504039,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.505263,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.505476,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.506923,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.512964,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.515717,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.516456,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.519991,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.522453,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.525089,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.526035,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.534354,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.535729,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.536768,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.543579,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.545795,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.550259,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.551516,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.555398,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.556428,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.563708,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.565597,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.566273,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.567207,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.572181,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.574659,192.95.27.190,50450,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.576594,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.581882,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.584485,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.585156,192.95.27.190,50452,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.587266,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.594027,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.595109,192.95.27.190,50454,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.596038,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260580.596044,71.126.222.64,0,195.198.120.238,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260580.597278,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.597820,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.598659,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.603264,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.604808,192.95.27.190,50456,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.607036,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.610482,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.611478,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260580.611481,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260580.611778,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260580.611879,195.198.120.238,0,71.126.222.64,0,ICMP,28,0,201,ICMP Flood,DDoS
1186260580.613337,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.614210,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.614588,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.615185,192.95.27.190,50458,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.617334,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.620386,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.625358,192.95.27.190,50460,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.626685,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.627267,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.627755,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.628753,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.629305,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.634990,192.95.27.190,50462,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.636283,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.637226,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.645171,192.95.27.190,50464,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.646886,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.647075,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.647431,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.650356,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.655041,192.95.27.190,50466,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.657138,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.660801,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.661030,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.662986,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.665137,192.95.27.190,50468,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.667401,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.672000,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.675522,192.95.27.190,50470,71.126.222.64,35451,TCP,48,2,207,SYN Flood,DDoS
1186260580.675962,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.676369,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.677610,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.686555,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.687210,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.692427,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.693516,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.694258,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.695823,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.699589,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.705050,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.705600,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.707949,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.712981,39.247.10.192,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.712987,71.126.222.64,0,39.247.10.192,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260580.713494,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.715788,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.720210,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.723378,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.723915,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.731303,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.732065,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.733245,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.739745,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.740398,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.740861,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.746101,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.752129,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.753518,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.755565,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.759692,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.760930,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.768259,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.769533,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.770190,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.770361,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.775397,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.783784,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.785185,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.787925,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.789530,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.798815,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.801514,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.802497,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.802935,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.812419,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.814761,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.815297,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.821240,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.829115,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.830691,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.830818,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.837196,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.843213,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.843219,71.126.222.64,0,192.95.27.190,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260580.845940,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.846053,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.846454,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.849010,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.857219,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.860306,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.861318,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.862419,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.864533,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.870904,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.871201,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.876395,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.877927,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.878982,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.884296,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.890800,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.893956,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.896115,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.896917,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.901044,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.904280,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.908089,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.909220,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.912020,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.918297,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.920934,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.924160,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.925196,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.925947,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.938263,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.939658,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.940434,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.940485,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.943142,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.949111,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.949863,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.954533,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.956606,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.958321,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.959682,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.959947,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.963343,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260580.969798,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.970673,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.971124,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260580.973247,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260580.979409,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.981021,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.986565,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260580.989578,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260580.990237,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260581.000592,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.002574,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260581.003761,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260581.003934,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.005087,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260581.010451,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.013887,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.017396,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260581.018095,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260581.022695,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.022808,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260581.026457,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.031398,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260581.033437,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260581.037419,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260581.037891,51.81.166.201,0,71.126.222.64,0,ICMP,28,0,202,ICMP Flood,DDoS
1186260581.040588,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.042151,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.045396,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260581.049419,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260581.052600,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260581.055070,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.058021,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.064956,192.120.148.227,0,71.126.222.64,0,ICMP,28,0,208,ICMP Flood,DDoS
1186260581.065290,40.75.89.172,0,71.126.222.64,0,ICMP,28,0,205,ICMP Flood,DDoS
1186260581.070125,202.1.175.252,0,71.126.222.64,0,ICMP,28,0,199,ICMP Flood,DDoS
1186260581.070131,71.126.222.64,0,202.1.175.252,0,ICMP,28,0,255,ICMP Flood,DDoS
1186260581.073673,192.95.27.190,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
1186260581.074505,51.173.229.255,0,71.126.222.64,0,ICMP,28,0,207,ICMP Flood,DDoS
